"Brand_encoded","age","Model_encoded","Car_Suv_encoded","UsedOrNew_encoded","Transmission_encoded","Kilometres_num","Cylinders","Engine_L","DriveType_encoded","FuelType_encoded","FuelConsumption_num","ColourExtInt_encoded","Location_encoded","BodyType_encoded","Doors_num","Seats_num","Brand_Model_encoded","Price"
23,11,100,5,0,0,34774,4,1.5,0,1,6.4,139,153,0,5,5,102,12490
19,5,164,5,0,1,52996,4,2,0,1,7.4,192,404,0,5,5,167,26500
30,11,246,35,0,1,74711,4,1.6,0,4,7.6,289,380,5,4,4,249,24590
35,32,455,35,0,0,452920,6,4.2,3,2,0,183,365,5,2,6,460,24999
27,7,330,37,0,1,97873,5,3.2,3,2,8.7,326,506,4,4,5,333,43499
23,3,316,35,0,1,5360,4,2.5,0,1,6.6,285,548,5,4,5,319,42950
35,26,223,13,0,1,96582,6,3,0,1,11.5,13,129,2,4,5,226,9990
31,4,282,35,0,1,43860,3,1,0,4,5.4,111,415,5,4,5,284,29990
20,16,71,20,0,0,134750,4,2,0,1,7.6,20,129,3,4,5,72,11999
8,14,39,20,0,0,161091,4,1.4,0,1,6.4,3,68,3,4,5,39,6950
27,9,104,20,0,1,132051,6,4,2,1,11.7,218,513,3,4,5,106,36987
19,7,276,35,0,1,65518,4,2.2,4,2,7.2,326,294,5,4,7,279,42999
23,7,248,35,0,1,58408,4,2,0,1,6.9,151,506,5,4,5,251,32499
15,6,205,37,0,1,46112,4,2.3,3,2,7,328,404,4,4,5,208,54905
20,7,212,35,0,1,115823,4,2.4,4,1,7.2,180,312,5,4,7,215,28990
15,11,170,35,0,1,106684,4,1.6,0,4,6.3,114,548,5,4,5,173,18950
35,11,455,35,0,0,282320,4,3,3,2,8.8,90,298,5,4,7,460,31600
8,13,69,35,0,1,106182,4,2.2,4,2,8.1,227,129,5,4,7,70,18796
20,5,242,35,0,1,61935,4,1.5,0,1,7.3,82,228,5,4,5,245,26490
37,12,389,35,0,1,104568,6,3.6,3,1,11.7,209,298,5,4,5,393,42990
46,5,504,160,0,1,51418,8,5,2,4,11.2,153,506,9,2,4,508,99997
33,7,378,35,0,1,78303,4,2,3,2,5.9,150,380,5,4,7,382,34890
31,10,128,5,0,0,74553,4,1.2,0,4,4.8,226,365,0,5,5,131,14999
35,16,455,35,0,1,404016,8,4.5,3,2,10.3,90,73,5,4,8,460,40670
27,8,330,37,0,1,143738,5,3.2,3,2,9.2,267,228,4,4,5,333,42990
27,4,330,37,0,1,52919,4,2,3,2,8,301,294,4,4,5,333,59999
12,18,185,20,0,1,213192,4,2,0,1,8,192,185,3,4,5,188,8990
15,16,40,20,0,1,217994,6,3.5,0,4,10.2,219,129,3,4,5,40,11950
35,4,223,20,0,1,59216,4,2.5,0,1,7.8,146,228,3,4,5,226,27990
42,3,181,5,0,1,28856,4,1.5,0,4,5.8,221,386,0,5,5,184,42705
38,9,348,35,0,1,95605,4,2,4,4,8.1,272,153,5,4,5,351,35950
43,21,127,35,0,1,162199,6,3.7,3,1,18.6,157,129,5,4,5,130,12990
23,11,130,20,0,0,114045,4,2,0,1,5.8,115,298,3,4,5,134,17490
35,6,223,20,0,1,46117,4,2.5,0,5,4.2,192,445,3,4,5,226,38858
13,21,97,20,0,1,112950,4,2,0,1,9.1,133,58,3,4,5,98,6499
48,20,459,35,0,1,176110,6,2.9,3,2,11.3,296,129,5,4,5,464,25888
35,12,218,160,0,1,110476,4,2,2,4,7.1,145,404,9,2,4,221,27888
35,9,455,35,0,1,231818,8,4.5,3,2,9.5,218,513,5,4,7,460,72990
48,8,459,35,0,1,91413,6,3,4,4,9.4,446,506,5,4,5,464,85880
25,2,237,78,1,1,9,4,2.5,0,1,8.1,306,506,5,4,5,240,47880
35,4,455,35,0,1,51770,4,2.8,3,2,7.9,192,516,5,4,7,460,70880
16,9,173,35,0,1,159007,4,2.5,4,1,8.1,202,506,5,4,5,176,21990
35,5,308,37,0,1,59834,4,2.8,3,2,8.5,157,415,4,4,5,310,70990
35,11,218,160,0,0,118125,4,2,2,4,7.8,63,298,9,2,4,221,24990
8,7,230,37,0,0,140209,4,2.8,3,2,8.1,130,513,4,4,5,229,31990
20,5,212,35,0,1,40361,4,2.4,4,1,7.2,153,513,5,4,5,215,31990
42,15,356,35,0,1,185595,6,3,4,2,7.8,202,185,5,4,7,360,17800
35,9,317,35,0,1,96472,6,3.5,4,1,10.6,286,386,5,4,7,320,44705
22,3,259,35,0,1,13270,4,1.5,0,1,7.3,153,365,5,4,5,262,31890
20,7,169,35,0,1,111185,4,2,0,1,7.6,151,506,5,4,5,172,21999
46,6,468,35,0,1,79501,6,3.5,4,4,10.2,180,506,5,4,7,472,69388
35,10,455,37,0,0,154213,8,4.5,3,2,11.5,142,298,4,2,3,460,64990
8,10,154,20,0,1,161301,8,6,2,4,11.8,233,506,3,4,5,157,39495
6,11,96,35,0,1,87300,4,2.4,0,1,9.8,219,129,5,4,5,97,14888
15,3,226,103,2,1,5090,6,3.5,3,4,10.5,226,380,5,4,8,230,72490
20,6,251,37,0,0,32832,4,2.4,3,2,7.2,152,488,4,4,5,254,41900
19,6,402,20,0,1,87355,6,3.3,2,1,10.2,272,488,3,4,5,406,57900
27,4,235,35,0,1,8645,3,1,0,4,5.3,148,441,5,5,5,238,29990
19,7,307,13,0,1,110051,6,3.3,0,1,11.6,173,506,2,4,8,309,33999
8,6,178,5,0,1,99832,6,3.6,4,4,9.1,180,350,0,5,5,181,31970
49,9,442,20,0,1,73998,8,6.2,2,4,15,202,404,3,4,5,447,92900
43,15,83,160,0,1,121110,4,1.8,2,4,9,202,129,9,2,4,84,14888
13,8,162,5,0,1,33784,4,2,0,1,7.4,180,491,0,4,5,165,24450
27,7,434,160,0,1,20018,8,5,2,4,12.7,344,506,9,2,4,439,63999
35,6,223,20,0,1,60038,4,2.5,0,5,4.2,192,185,3,4,5,226,40990
27,7,330,37,0,1,159175,5,3.2,3,2,8.7,142,294,4,4,5,333,45990
43,4,480,35,0,1,42926,4,2,2,4,7.8,399,506,5,4,5,484,64800
20,8,212,35,0,1,104000,4,2.3,4,2,6.2,190,404,5,4,7,215,28400
11,6,333,35,0,0,24577,4,1.5,3,1,6.4,110,386,5,2,4,336,37705
35,6,343,35,0,1,72082,4,2.5,4,1,7.3,310,506,5,5,5,346,47998
40,6,241,35,0,1,100368,4,2,0,2,4.7,218,312,5,4,5,244,38990
37,2,234,161,1,1,22,4,2.4,0,1,7.9,130,365,5,4,5,237,42490
40,6,377,5,0,1,46147,6,3,2,4,7.1,256,506,0,5,5,381,52880
8,8,339,37,0,1,88974,8,6.2,2,1,12.4,218,513,4,2,2,316,57000
19,11,190,35,0,1,120673,4,2,0,1,8.8,272,129,5,4,5,193,22963
54,7,498,35,0,1,44379,6,3,4,4,10.9,227,488,5,4,5,502,91990
35,9,455,35,0,1,113718,4,2.8,3,2,8,142,365,5,4,7,460,48950
22,3,259,43,1,1,20,4,1.5,0,5,1.7,272,129,5,5,5,262,43990
43,9,385,35,0,1,79288,4,2,4,4,7.2,301,386,5,4,5,389,49868
39,6,309,37,0,1,116314,4,3,3,2,7.9,192,237,4,4,5,311,39975
19,5,190,35,0,1,35734,4,2,0,1,7.9,226,365,5,4,5,193,33888
42,3,526,196,2,1,2147,8,4,4,5,11.7,500,513,2,4,5,531,299990
27,7,330,37,0,1,110585,5,3.2,3,2,8.7,202,488,4,4,5,333,48888
20,7,212,35,0,1,68525,4,2.4,4,1,7.2,218,414,5,4,5,215,26990
35,23,194,5,0,1,95100,4,1.8,0,1,7.8,133,58,0,5,5,197,9900
35,6,455,37,0,0,48930,8,4.5,3,2,10.7,142,350,4,2,2,460,93970
49,8,543,20,0,1,120494,8,6.2,2,4,15,218,421,3,4,5,548,149990
27,12,330,37,0,1,198231,4,2.2,3,2,9.4,192,115,4,4,5,333,21999
27,3,330,37,0,1,18412,4,2,3,2,7.6,172,435,4,4,4,333,72888
27,25,104,20,0,1,84923,6,4,2,1,11.5,142,129,3,4,5,106,11990
31,9,431,13,0,1,102300,4,2,0,2,6.5,272,491,2,4,7,436,55990
8,12,41,20,0,1,80423,4,1.6,0,1,6.3,221,386,3,4,5,41,13990
46,4,340,20,0,1,18936,4,2,2,4,8.2,180,414,3,4,5,343,67490
13,9,161,20,0,1,135771,6,3.8,2,1,11.2,150,380,3,4,5,164,24690
42,6,513,13,0,1,34660,6,2.9,4,4,8.9,219,491,2,4,5,517,119990
27,10,330,37,0,1,265147,4,2.2,3,2,9.4,130,513,4,4,5,333,19990
19,4,276,35,0,1,30738,4,2.2,4,2,6.1,226,506,5,4,7,279,57990
8,10,142,159,0,1,138834,4,1.6,0,4,7.5,133,307,8,2,4,145,16950
35,5,194,20,0,1,58712,4,1.8,0,5,3.5,180,414,3,4,5,197,32490
15,10,226,35,0,1,106085,6,3.5,0,4,9.9,157,185,5,4,7,230,21990
35,18,194,5,0,1,176897,4,1.8,0,1,7.7,130,195,0,5,5,197,12496
13,8,254,35,0,1,145937,6,3.3,0,1,10.5,218,312,5,4,7,257,29888
20,17,71,5,0,0,152072,4,2,0,1,7.9,180,35,0,5,5,72,6999
11,2,333,35,0,0,11,4,1.5,4,3,6.4,178,552,5,2,4,336,42000
23,3,413,35,0,1,10249,4,2.2,4,2,6,270,298,5,4,7,417,61990
20,19,292,35,0,0,342530,4,3.2,3,2,0,192,237,5,4,7,294,12975
16,8,347,20,0,0,77502,4,2.5,4,4,10.4,218,513,3,4,5,350,49990
35,14,455,35,0,1,221604,4,3,3,2,8.5,142,129,5,4,7,460,34999
35,14,279,108,0,1,164915,4,3,2,2,8,192,53,6,3,14,282,35988
40,10,401,35,0,1,62987,6,3,4,2,6.2,256,506,5,4,5,405,47880
19,5,164,5,0,1,57216,4,2,0,1,7.4,133,228,0,5,5,167,20990
38,6,407,35,0,1,90960,4,2,4,4,7.4,213,513,5,4,5,411,36990
46,27,20,20,0,1,149123,6,3,0,4,11.5,209,138,3,4,5,20,7888
27,17,104,37,0,1,205317,6,4,2,0,15.1,133,195,4,2,2,106,13888
23,8,248,35,0,1,27154,4,2.2,4,2,5.7,197,228,5,4,5,251,34990
27,8,395,35,0,1,75041,5,3.2,2,2,8.4,173,506,5,4,5,399,39499
6,12,58,159,0,1,75164,4,1.4,0,4,6.3,272,112,8,2,4,59,10990
16,6,180,35,0,1,30727,4,2,4,1,7,218,513,5,4,5,183,36490
20,10,251,37,0,0,214470,4,2.5,3,2,8.3,142,73,4,4,5,254,19999
12,16,79,20,0,1,208052,4,2.4,0,1,8.8,130,128,3,4,5,80,12990
23,7,413,35,0,1,123124,4,2.2,4,2,6,153,198,5,4,7,417,39990
43,6,267,20,0,1,40960,4,2,2,1,7,328,388,3,4,5,270,56990
23,4,189,35,0,1,26958,4,2,0,1,6.3,218,298,5,4,5,192,28990
19,6,190,35,0,1,71743,4,2.4,4,1,8.5,218,414,5,4,5,193,38490
15,10,177,35,0,1,142653,4,2.5,0,1,7.9,120,47,5,4,5,180,18750
35,20,455,35,0,0,297300,6,4.2,3,2,0,142,365,5,2,11,460,34999
19,7,402,20,0,1,109163,6,3.3,2,1,10.2,240,386,3,4,5,406,47705
19,4,190,35,0,1,17121,4,2,4,2,6.3,219,506,5,4,5,193,64990
16,13,180,35,0,0,185230,4,2,4,1,7.3,133,77,5,4,5,183,13999
35,22,194,5,0,1,191421,4,1.8,0,1,7.8,130,65,0,5,5,197,7999
23,4,316,35,0,1,6979,4,2,0,1,6.5,289,506,5,4,5,319,35498
43,11,444,35,0,1,107800,8,5.5,4,4,12.3,133,153,5,4,7,449,62990
51,3,502,20,0,1,3751,6,3.3,2,4,10.2,218,365,3,4,5,506,99888
43,3,480,35,0,1,25507,4,2,2,4,8,412,548,5,4,5,484,72800
23,18,100,5,0,1,197765,4,1.5,0,1,6.8,130,65,0,5,5,102,9999
35,5,194,5,0,1,57270,4,1.8,0,5,4.2,235,228,0,5,5,197,28990
35,5,223,20,0,1,45220,4,2.5,0,5,4.2,192,195,3,4,5,226,39950
35,6,455,37,0,0,75501,8,4.5,3,2,10.7,142,513,4,2,3,460,78990
43,3,360,5,0,1,3785,4,1.3,0,1,5.7,377,548,0,5,5,364,59800
27,5,434,5,0,1,11487,4,2.3,2,1,9.5,153,506,0,2,4,439,59990
12,23,219,35,0,1,245388,4,2.4,3,1,9,82,73,5,4,5,222,6990
35,9,455,37,0,0,267016,8,4.5,3,2,11.5,142,298,4,2,3,460,62990
43,4,480,35,0,1,20830,4,2,2,4,7.8,405,548,5,4,5,484,69800
46,11,136,20,0,1,139898,6,2.5,2,4,9.2,209,185,3,4,5,139,26990
23,17,338,35,0,1,176879,6,3.7,3,1,13,218,112,5,4,7,342,13999
22,3,259,43,1,1,10,4,1.5,0,5,1.7,180,129,5,4,5,262,49990
13,10,77,5,0,1,103217,4,1.6,0,1,6.4,192,385,0,5,5,78,15410
43,2,267,160,0,1,8008,4,2,2,1,7,246,548,9,2,4,270,99800
20,12,71,20,0,0,53414,4,2,0,1,6.9,202,389,3,4,5,72,16490
43,6,267,160,0,1,31359,4,2,2,1,7,399,386,9,2,4,270,67868
8,20,51,37,0,1,250131,6,3.6,2,1,0,202,20,4,4,5,51,10989
43,2,188,19,0,1,501,4,2,2,2,7.1,218,531,1,5,2,191,69800
16,13,180,35,0,0,110900,4,2,4,1,7.3,133,94,5,4,5,183,13999
35,25,308,37,0,0,241621,4,3,3,2,0,443,491,4,2,3,310,19990
43,4,360,20,0,1,29087,4,1.3,0,1,5.7,226,506,3,4,5,364,49990
8,9,154,20,0,1,60712,6,3.6,2,1,9.5,202,462,3,4,5,157,29888
56,4,522,37,0,1,40096,8,6.2,3,1,0,202,404,4,4,5,527,145900
44,7,358,20,0,1,94507,4,2,2,4,6.3,218,462,3,4,5,362,34888
35,4,409,35,0,1,32875,4,2.8,3,2,7.6,192,415,5,4,7,413,69490
37,2,389,161,2,1,3732,6,3.6,3,1,9.7,192,365,5,4,5,393,87490
12,9,219,35,0,1,46617,4,2,0,1,7.7,192,260,5,4,5,222,24991
35,2,343,35,0,1,50,4,2.5,0,5,4.8,226,404,5,5,5,346,70500
42,7,371,35,0,1,68954,4,2,4,4,7.3,178,488,5,4,5,375,43490
13,9,77,5,0,1,111236,4,1.4,0,1,6.2,153,514,0,5,5,78,14888
15,9,177,35,0,1,104922,4,2.5,0,1,7.9,192,404,5,4,5,180,26999
20,10,169,35,0,1,159820,4,2.3,3,2,7.4,139,181,5,4,5,172,18990
13,9,77,5,0,1,223343,4,1.4,0,1,6.2,192,307,0,5,5,78,12990
43,3,336,5,0,1,2189,4,2,4,4,6.8,158,386,0,5,5,340,64868
35,12,152,5,0,1,169747,4,1.3,0,1,6.3,139,78,0,5,5,154,13499
33,13,294,5,0,1,141124,4,2,0,2,5.5,111,514,0,5,5,296,12950
35,8,308,37,0,0,153203,4,2.8,3,2,7.6,218,513,4,4,5,310,44987
27,15,124,5,0,1,170000,4,2,0,1,8.2,157,195,0,5,5,127,7990
31,10,321,35,0,1,78840,4,2,4,4,8.8,200,548,5,4,5,324,24990
43,22,127,35,0,1,175420,6,3.7,3,1,18.6,180,153,5,4,5,130,8990
13,3,162,20,0,1,12449,4,1.6,0,1,6.8,218,386,3,4,5,165,42705
19,11,114,20,0,1,180713,4,2.4,0,1,7.9,226,97,3,4,5,117,16990
31,7,321,35,0,1,72674,4,1.4,0,4,6.6,246,380,5,4,7,324,33888
25,3,350,143,1,1,22,4,1.3,0,1,6,226,307,5,4,5,353,49990
19,3,276,35,0,1,17071,4,2.2,4,2,6.1,180,506,5,4,7,279,59990
35,13,317,35,0,1,150459,6,3.5,3,1,11,180,156,5,4,5,320,20906
33,4,294,20,0,1,19670,4,2,0,4,6.8,153,491,3,4,5,296,51500
19,16,281,13,0,1,105213,6,3.8,0,1,12.8,192,195,2,4,8,55,19990
39,7,363,35,0,1,120425,4,3,3,2,8.1,90,298,5,4,7,367,41990
35,5,455,35,0,1,25483,8,4.5,3,2,9.5,226,531,5,4,7,460,299900
12,7,112,20,0,1,56313,4,1.5,0,1,5.8,153,292,3,4,5,115,22990
40,17,266,20,0,1,139696,4,2,2,1,8,402,128,3,4,5,269,11990
8,6,230,37,0,1,78301,4,2.8,3,2,8.6,218,365,4,4,5,229,37999
13,16,233,35,0,0,116201,4,2,0,1,8,192,111,5,4,5,236,8990
19,5,190,35,0,1,52604,4,2,0,1,7.9,192,385,5,4,5,193,31990
15,12,48,35,0,0,218776,4,2,0,1,8.1,209,189,5,4,5,48,9995
25,3,350,35,0,1,1781,4,1.3,0,1,6,192,487,5,4,5,353,36500
39,9,363,35,0,1,55193,4,3,2,2,8.4,192,260,5,4,7,367,29991
12,5,219,35,0,1,35711,4,1.5,0,1,7.3,272,338,5,4,5,222,35888
23,11,338,35,0,1,305548,6,3.7,0,1,11,202,195,5,4,7,342,13990
16,20,141,20,0,0,152252,4,2,4,4,13,370,386,3,4,5,144,38000
43,6,336,5,0,1,84453,4,2,4,1,6.6,253,298,0,5,5,340,45990
13,12,162,5,0,1,68096,4,1.8,0,1,6.9,55,111,0,5,5,165,16980
4,12,62,37,0,0,127840,4,2,3,2,8.3,192,195,4,2,2,63,11990
13,3,162,5,0,1,4476,4,2,0,1,7.4,218,298,0,5,5,165,31990
27,18,330,37,0,0,339438,4,3,3,2,9.3,192,195,4,4,4,333,11990
42,3,553,196,2,1,2087,NA,NA,4,6,0,500,513,3,4,5,558,288888
43,12,453,20,0,1,80248,4,2,4,4,7,180,292,3,4,5,458,42990
35,6,343,35,0,1,92443,4,2.5,4,5,4.8,218,414,5,5,5,346,41888
31,17,209,5,0,1,87942,4,2,0,2,6.1,202,53,0,5,5,212,13999
43,6,509,20,0,1,27281,8,4,2,4,10.4,489,548,3,4,5,513,152800
19,6,190,35,0,1,47897,4,2,0,1,7.9,180,371,5,4,5,193,31880
16,10,173,35,0,1,184004,4,2,4,2,6.4,180,153,5,4,5,176,19990
23,12,150,20,0,1,224229,4,2.2,0,2,5.4,202,156,3,4,5,155,12999
12,6,219,35,0,1,65013,4,1.5,4,1,7.4,202,177,5,4,5,222,34990
16,11,180,35,0,0,270000,4,2,4,1,7.3,76,385,5,4,5,183,10999
11,3,333,35,0,1,8205,4,1.5,4,1,6.9,172,386,5,2,4,336,44450
27,12,330,37,0,1,198380,4,2.2,2,2,8.9,192,195,4,4,5,333,22990
16,14,141,20,0,0,181035,4,2.5,4,4,10.7,202,125,3,4,5,144,19990
20,10,251,37,0,0,224000,4,2.5,2,2,8,192,195,4,2,2,254,14999
15,15,37,5,0,1,167858,4,1.4,0,1,6.8,347,125,0,5,5,37,9000
20,6,251,37,0,1,70528,4,2.4,3,2,7.6,219,338,4,4,5,254,39990
43,3,480,35,0,1,8422,4,2,4,4,8.2,326,548,5,4,5,484,104800
13,12,197,19,0,1,153241,4,2.5,2,2,8.8,192,156,1,4,3,200,19999
43,9,484,35,0,1,86089,8,4.7,4,4,11.3,218,491,5,4,7,488,86990
12,7,219,35,0,1,31688,4,1.5,4,1,7.4,192,385,5,4,5,222,39990
35,5,455,35,0,1,43725,4,2.8,3,2,7.9,209,531,5,4,7,460,93500
20,2,292,106,1,1,10,4,2.4,3,2,8,133,415,5,4,5,294,54990
20,7,212,35,0,1,76001,4,2.4,0,1,6.8,218,385,5,4,7,215,29990
40,9,245,5,0,1,143000,3,1.5,2,4,5.2,272,513,0,5,5,248,20987
8,19,74,5,0,1,144097,4,1.8,0,1,8.2,202,129,0,5,5,77,7990
52,5,505,37,0,1,52606,8,5.7,3,1,12.2,328,488,4,4,5,509,104990
31,10,209,13,0,1,99472,4,1.4,0,4,5.3,192,307,2,4,5,212,19950
23,4,248,35,0,1,50202,4,2.5,4,1,8.2,226,298,5,4,5,251,47990
13,11,162,5,0,1,209305,4,1.8,0,1,7.1,219,129,0,5,5,165,14990
8,20,51,37,0,1,231709,6,3.6,2,1,0,157,125,4,4,5,51,11990
27,4,395,35,0,1,63761,4,2,3,2,7,270,488,5,4,7,399,65850
8,11,230,37,0,1,158045,4,2.8,3,2,9.1,66,365,4,4,5,229,32987
15,7,177,35,0,1,94160,4,2.5,0,1,7.9,130,178,5,4,5,180,24490
34,4,349,37,0,1,28786,4,2.2,3,2,8.6,192,445,4,4,5,352,36656
35,7,343,35,0,1,96687,4,2,0,1,7.4,219,338,5,4,5,346,34888
42,10,354,35,0,1,107519,4,1.4,0,4,5.9,202,189,5,4,5,358,20995
19,19,25,19,0,0,378604,4,2.7,2,2,9.3,81,24,1,2,3,25,7999
20,10,212,35,0,1,232780,4,2,0,1,6.6,133,115,5,4,5,215,14999
27,13,104,20,0,1,259765,6,4,2,1,9.9,133,156,3,4,5,106,12999
13,5,231,35,0,1,54492,4,2,0,1,7.2,152,488,5,4,5,234,25490
27,10,90,35,0,1,93000,4,1.5,0,4,6.5,202,153,5,4,5,91,14900
15,10,177,35,0,1,241131,4,2.5,0,1,7.9,209,129,5,4,5,180,17746
12,16,172,13,0,1,215000,4,2.4,0,1,8.9,133,94,2,4,7,175,12999
23,4,338,35,0,1,61289,4,2.5,4,1,8.8,270,388,5,4,7,342,57888
27,15,330,37,0,1,322249,4,3,3,2,9.3,130,177,4,4,5,333,14990
25,2,237,78,1,1,10,4,2.5,0,1,8.1,306,506,5,4,5,240,47880
19,17,281,13,0,1,190450,6,3.8,0,1,12.8,157,125,2,4,8,55,10490
15,16,177,35,0,1,242589,4,2.5,3,1,9.3,133,185,5,4,5,180,8990
43,9,284,35,0,1,49878,4,1.6,0,4,5.7,153,491,5,4,5,286,31990
40,13,139,159,0,1,137000,4,2,2,2,5.5,218,389,8,2,4,142,18990
37,13,91,35,0,1,118000,4,2,2,4,8.3,130,41,5,4,5,92,11900
5,12,67,35,0,1,58622,6,3.6,0,4,10.4,114,266,5,4,7,68,15886
13,15,197,19,0,0,230576,4,2.4,2,4,10.1,192,125,1,4,3,200,13990
11,16,138,5,0,1,227452,4,1.5,0,1,6.7,180,35,0,5,5,141,8999
8,7,230,37,0,1,67671,4,2.8,3,2,9,218,298,4,4,5,229,38990
35,9,194,5,0,1,121665,4,1.8,0,1,6.1,143,189,0,5,5,197,18995
11,8,203,35,0,1,49473,4,1.4,0,1,5.9,151,506,5,4,5,206,25490
15,23,314,35,0,1,302328,4,3,3,2,0,54,156,5,4,7,317,17999
35,3,343,35,0,1,11277,4,2,0,1,6,219,298,5,5,5,346,56990
15,17,205,37,0,0,198000,4,2.5,3,2,9.8,209,195,4,4,5,208,15990
35,16,216,19,0,0,245000,4,2.7,2,1,11.6,90,47,1,4,3,219,13950
23,8,150,20,0,1,65340,4,2.5,0,1,6.6,173,380,3,4,5,155,26590
19,7,164,20,0,1,37797,4,2,0,1,7.1,133,195,3,4,5,167,23950
21,11,158,20,0,1,101103,4,2.1,2,2,5.2,410,292,3,4,5,161,21990
13,10,254,35,0,1,199675,4,2.4,4,1,9,192,195,5,4,7,257,18888
16,7,173,35,0,1,168805,4,2.5,4,1,8.1,226,153,5,4,5,176,22950
8,11,39,5,0,1,165449,4,1.6,0,1,7.9,326,8,0,5,5,39,9990
35,4,194,5,0,1,67182,4,1.8,0,5,4.2,192,195,0,5,5,197,33950
23,7,150,20,0,1,147971,4,2.5,0,1,6.6,192,195,3,4,5,155,25950
19,19,164,5,0,1,69563,4,2,0,1,8.9,90,352,0,5,5,167,7999
35,14,317,35,0,1,158085,6,3.5,0,1,11,209,298,5,4,5,320,19490
11,17,281,35,0,0,121020,4,2,3,1,9.2,133,260,5,4,5,107,14995
46,15,136,20,0,1,73875,6,2.5,2,4,9.1,153,446,3,4,5,139,24990
13,10,93,35,0,1,151414,4,2,0,1,8.4,209,155,5,4,5,94,16990
27,6,330,37,0,1,67813,4,2,3,2,7.4,143,298,4,4,5,333,56990
42,14,268,13,0,1,186851,4,2,0,2,6,209,189,2,4,5,271,13995
27,15,124,5,0,0,164674,5,2.5,0,4,9.3,142,129,0,5,5,127,17990
24,13,157,20,0,1,119191,8,6.1,2,4,14,202,45,3,4,5,160,26999
35,15,317,35,0,1,84646,6,3.5,0,1,11.6,272,156,5,4,7,320,21850
27,15,104,37,0,1,274918,6,4,2,0,16.2,192,115,4,2,2,106,8999
38,7,311,35,0,1,86055,4,2,4,2,5.9,218,513,5,4,7,313,55000
19,7,190,35,0,1,37300,4,2.4,4,1,8.5,326,239,5,4,5,193,29990
48,7,459,35,0,1,79452,4,2,4,2,5.8,202,365,5,5,5,464,46555
27,18,81,35,0,1,181244,6,4,4,1,12.2,130,128,5,4,5,82,8990
37,13,234,35,0,1,109512,4,2,2,4,8.2,209,195,5,4,5,237,14990
16,12,180,35,0,1,138887,4,2,4,1,7.1,218,228,5,4,5,183,22990
23,19,303,37,0,0,314025,4,2.5,2,2,8.3,66,24,4,2,3,305,8999
13,10,162,5,0,0,63710,4,1.8,0,1,6.8,192,178,0,5,5,165,16890
8,14,154,20,0,1,209985,6,3.6,2,1,10.1,272,319,3,4,5,157,12990
35,7,317,35,0,1,73836,6,3.5,4,1,9.5,209,195,5,4,7,320,43950
8,13,69,35,0,1,170711,4,2.4,0,1,8.8,133,129,5,4,5,70,12990
35,12,308,37,0,0,267299,4,3,3,2,8.2,192,149,4,2,3,310,29999
15,6,177,35,0,1,83405,4,2.5,3,1,8.3,180,421,5,4,5,180,29990
35,7,455,37,0,0,128000,8,4.5,3,2,10.7,192,534,4,4,5,460,114990
20,2,212,106,1,1,5,4,2.5,4,1,8.1,192,415,5,4,7,215,60990
16,14,141,5,0,1,192041,4,2,4,4,8.8,209,195,0,5,5,144,14990
23,9,189,35,0,1,33734,4,2,0,1,6.1,218,176,5,4,5,192,26999
31,14,321,35,0,1,99882,4,2,4,4,8.8,192,20,5,4,5,324,14980
25,9,147,19,0,1,128175,4,1.6,0,1,8.2,192,53,1,3,2,150,19999
36,2,339,46,1,1,10,4,2,3,2,9.4,133,352,4,4,5,357,44085
19,5,164,20,0,1,52924,4,1.6,0,1,6.8,226,345,3,4,5,167,28999
16,16,141,5,0,0,256066,4,2.5,4,4,10.7,202,156,0,5,5,144,13999
35,5,194,5,0,1,9648,4,1.8,0,5,4.2,180,338,0,5,5,197,35888
35,22,455,35,0,1,312270,4,3,3,2,12.6,39,125,5,4,8,460,14990
8,11,39,20,0,1,179308,4,1.6,0,1,7.9,226,35,3,4,5,39,8999
35,17,455,35,0,1,387351,4,3,3,2,9.3,202,115,5,4,8,460,17999
27,12,124,5,0,0,122003,4,2,0,1,7.2,139,307,0,5,5,127,12950
8,11,339,37,0,1,169730,8,6,2,1,11.5,272,421,4,2,2,316,35990
30,11,244,5,0,1,87861,4,1.6,4,4,8.3,176,292,0,3,4,247,31990
40,16,401,35,0,1,326592,6,3,3,2,8.7,54,53,5,4,5,405,12788
23,19,130,5,0,1,116431,4,2.3,0,1,9.3,180,238,0,5,5,134,12990
27,13,81,35,0,1,155102,6,2.7,4,2,8.8,209,125,5,4,7,82,12990
12,10,79,20,0,1,79713,6,3.5,0,1,9.2,153,196,3,4,5,80,24897
11,14,43,5,0,1,106000,3,1,0,4,5.5,202,44,0,5,4,43,9999
31,5,398,35,0,1,31174,4,2,4,4,7.2,219,338,5,4,5,402,43888
13,3,162,5,0,1,11679,4,2,0,1,7.4,218,292,0,5,5,165,27990
20,5,212,35,0,1,96427,4,2.4,0,1,7.2,192,178,5,4,7,215,28990
8,9,69,35,0,1,147708,6,3,4,1,10.1,272,35,5,4,7,70,14499
19,7,190,35,0,1,71899,4,2,0,1,7.9,218,518,5,4,5,193,24950
27,10,81,35,0,1,198246,6,2.7,4,2,8.8,180,506,5,4,5,82,17990
12,12,172,13,0,1,136350,4,2.4,0,1,8.9,180,112,2,4,7,175,17990
20,8,212,35,0,1,159935,4,2.4,0,1,6.8,152,429,5,4,7,215,21990
